date,open,high,low,close,adjustedClose,volume,amount,logReturnPct,simpleReturnPct,realizedVol20Pct,realizedVol60Pct,downsideVol20Pct,changeInVol20Pct,forwardVol20Pct,forwardReturn5Pct,forwardReturn20Pct,forwardReturn60Pct
,121.62,122.14,121.62,121.62,121.62,1164,709000,-0.410274,-0.409433,5.898599,8.535063,5.898599,-0.013505,4.710213,-0.337685,-4.567465,5.33919
,121.12,121.64,121.12,121.12,121.12,668,366000,-0.411964,-0.411117,5.882427,8.317871,5.882427,-0.016173,4.681457,0.485938,-4.500358,6.743949
,120.65,121.15,120.61,120.61,120.61,961,505000,-0.421959,-0.42107,5.864446,8.089515,5.864446,-0.017981,4.656899,0.916113,-4.450453,8.156585
,120.16,120.61,120.11,120.19,120.19,2185,2186000,-0.348838,-0.34823,5.868285,7.801106,5.868285,0.003839,4.834411,1.11696,-3.928395,9.501515
,120.69,120.73,119.68,120.73,120.73,11999,5666000,0.448282,0.449289,6.745969,7.539153,6.021187,0.877684,4.515337,0.297742,-5.08008,10.046992
,121.21,121.29,120.73,121.21,121.21,816,387000,0.396793,0.397581,7.380847,7.254515,6.185387,0.634878,4.086464,-0.487947,-6.185258,10.649015
,121.71,121.71,121.21,121.71,121.71,2063,977000,0.411659,0.412507,7.931435,7.234479,6.362238,0.550587,3.301106,-1.281698,-7.283842,11.24098
,122.2,122.2,121.24,121.72,121.72,10517,5045000,0.008216,0.008216,8.038972,7.131,6.557746,0.107537,3.155522,-1.723609,-7.957042,12.233686
,121.07,121.73,121.03,121.54,121.54,11589,6035000,-0.14799,-0.14788,8.065798,7.005196,6.70334,0.026826,3.200655,-1.935678,-8.523278,11.864201
,121.11,121.11,121.05,121.09,121.09,1862,1675000,-0.370936,-0.370248,8.055851,6.895636,6.719199,-0.009947,3.346404,-1.934522,-8.862681,11.582665
,120.6,121.1,120.6,120.62,120.62,320,297000,-0.388896,-0.388141,8.052147,6.780001,6.725478,-0.003704,3.474482,-1.908327,-9.189205,11.462767
,120.15,120.62,120.09,120.16,120.16,466,281000,-0.382092,-0.381363,4.835725,6.774164,1.085432,-3.216422,3.542729,-1.898738,-9.481929,12.845235
,119.64,120.16,119.62,119.64,119.64,239,576000,-0.433695,-0.432756,4.845881,6.773187,1.098015,0.010156,3.625866,-1.847452,-9.74606,12.787349
,119.2,119.65,119.15,119.21,119.21,399,301000,-0.360059,-0.359412,4.84367,6.771947,1.100161,-0.002211,3.63062,-1.802918,-10.0238,12.646006
,118.73,119.22,118.72,118.77,118.77,301,386000,-0.369779,-0.369097,4.844219,6.767214,1.099793,0.000548,3.613524,-1.818232,-10.258589,12.54157
,118.36,118.77,118.34,118.34,118.34,105,177000,-0.362701,-0.362044,4.832756,6.762263,1.102115,-0.011462,3.575851,-1.833506,-10.475979,12.420333
,117.92,118.34,117.89,117.9,117.9,201,259000,-0.372503,-0.37181,4.795231,6.755915,1.062075,-0.037525,3.617556,-1.80586,-10.856988,12.336539
,117.45,117.93,117.45,117.45,117.45,178,133000,-0.38241,-0.381679,4.768746,6.755305,1.031431,-0.026486,6.331425,-1.795504,-9.552306,12.283153
,117.08,117.5,117.05,117.08,117.08,646,424000,-0.315525,-0.315028,4.736148,6.746231,1.045686,-0.032598,8.212783,-1.306759,-8.239429,12.854374
,116.63,117.08,116.58,116.63,116.63,430,321000,-0.385093,-0.384353,4.725191,6.741887,1.034461,-0.010957,9.467871,-1.625068,-6.940329,14.23346
,116.21,116.63,116.15,116.19,116.19,282,264000,-0.377975,-0.377261,4.710213,6.73653,1.019355,-0.014978,9.486512,-1.955479,-7.078342,15.603007
,115.7,116.19,115.7,115.79,115.79,148,121000,-0.344858,-0.344264,4.681457,6.724514,1.001523,-0.028756,10.283375,-2.297546,-5.969665,16.944283
,115.38,115.79,115.33,115.36,115.36,1495,998000,-0.372053,-0.371362,4.656899,6.722727,0.968987,-0.024558,11.137073,-2.590477,-4.68503,16.973107
,116.31,116.31,114.52,115.56,115.56,13354,5806000,0.17322,0.17337,4.834411,6.757741,1.002326,0.177511,11.375671,-3.477922,-4.332744,17.797093
,114.86,116.29,114.75,114.75,114.75,8411,3610000,-0.703403,-0.700935,4.515337,6.828246,1.679046,-0.319073,11.898803,-3.484859,-2.711821,19.451991
,113.89,114.87,113.89,113.94,113.94,4850,2734000,-0.708385,-0.705882,4.086464,6.898914,2.060978,-0.428874,12.293535,-3.491894,-1.049902,21.081581
,113.04,113.2,113.03,113.16,113.16,1465,1124000,-0.686925,-0.684571,3.301106,6.961183,2.271692,-0.785358,12.538412,-3.479785,0.581551,21.41959
,112.46,113.17,112.3,112.41,112.41,4230,2386000,-0.664984,-0.662778,3.155522,7.015008,2.388403,-0.145584,12.606114,-3.512627,2.129987,22.419273
,111.65,112.41,111.57,111.61,111.61,2764,1423000,-0.714225,-0.71168,3.200655,6.949125,2.349242,0.045133,12.5842,-3.4362,3.832089,23.74304
,110.8,110.9,110.8,110.82,110.82,1875,907000,-0.710339,-0.707822,3.346404,6.837105,2.494421,0.145749,12.411618,-3.33043,5.529179,25.066251
,110.16,110.82,110,110.03,110.03,423,375000,-0.715421,-0.712868,3.474482,6.732493,2.616059,0.128079,12.013279,-3.195101,7.137121,26.767039
,109.36,110.12,109.29,109.29,109.29,2255,1220000,-0.674816,-0.672544,3.542729,6.602211,2.659547,0.068247,11.564336,-3.273797,8.805545,28.438265
,108.61,109.4,108.53,108.53,108.53,249,313000,-0.697827,-0.695398,3.625866,6.534279,2.729055,0.083137,10.863792,-1.653698,10.437413,30.122671
,107.88,107.88,107.74,107.84,107.84,235,182000,-0.637799,-0.635769,3.63062,6.375134,2.685323,0.004754,10.067106,-0.018548,12.066381,31.757663
,107.21,107.84,107.06,107.19,107.19,267,185000,-0.604569,-0.602745,3.613524,6.17697,2.616266,-0.017097,9.075039,1.500028,13.668669,33.349579
,106.56,106.6,106.42,106.57,106.57,390,307000,-0.580091,-0.578412,3.575851,5.960509,2.517419,-0.037673,7.796191,1.564132,15.236622,34.927218
,105.83,105.86,105.69,105.77,105.77,3108,1445000,-0.753512,-0.75068,3.617556,5.786854,2.50147,0.041705,5.383806,3.081463,16.976312,36.661872
,105.12,106.75,104.96,106.75,106.75,20192,7633000,0.922273,0.926539,6.331425,6.146229,2.451778,2.713869,7.550292,3.071772,15.4057,36.711209
,107.76,107.82,106.71,107.82,107.82,863,924000,0.997352,1.002342,8.212783,6.557997,2.261943,1.881357,7.547722,2.599927,15.399167,36.643976
,108.89,108.89,108.62,108.81,108.81,771,1309000,0.914007,0.918197,9.467871,7.068728,2.138294,1.255088,7.574371,2.60344,15.482004,36.708832
,109.71,109.82,108.11,108.25,108.25,18677,7967000,-0.515988,-0.514659,9.486512,7.076706,1.93445,0.018641,5.865151,4.072961,16.984996,38.213108
,107.52,109.16,107.35,109.08,109.08,5609,2770000,0.763819,0.766744,10.283375,7.438843,1.563572,0.796863,5.877221,4.25367,17.213972,38.44039
,110.07,110.08,109.82,110.08,110.08,1024,661000,0.912582,0.916758,11.137073,7.866732,1.017708,0.853698,5.892881,4.22454,17.292068,38.391677
,111.05,111.07,109.47,110.66,110.66,8619,3827000,0.525506,0.52689,11.375671,8.05235,1.017708,0.238598,5.769178,4.68691,17.762654,38.857528
,111.61,111.68,111.36,111.68,111.68,1630,970000,0.91752,0.921742,11.898803,8.426333,1.046674,0.523132,5.780665,4.756141,17.838893,38.933767
,112.75,112.75,111.67,112.75,112.75,530,1320000,0.953534,0.958095,12.293535,8.791458,1.073145,0.394732,5.789292,4.695129,17.884175,38.976227
,113.74,113.82,112.77,113.82,113.82,388,753000,0.944527,0.949002,12.538412,9.123168,1.118536,0.244877,5.799895,4.74421,17.943272,39.029765
,114.83,114.83,113.84,114.83,114.83,1211,1470000,0.883452,0.887366,12.606114,9.397684,1.178819,0.067702,5.81119,4.794799,18.060741,39.122739
,115.9,115.97,114.89,115.97,115.97,954,1643000,0.987876,0.992772,12.5842,9.70459,1.209189,-0.021914,7.676901,4.798092,16.55539,39.131004
,117.12,117.12,116.83,117.12,117.12,3603,2018000,0.986751,0.991636,12.411618,9.98252,1.242846,-0.172582,9.267077,4.80906,14.916167,39.119021
,118.17,118.17,117.14,118.17,118.17,308,279000,0.892522,0.896516,12.013279,10.199552,1.257256,-0.39834,10.255124,4.9044,13.514852,39.220446
,119.26,119.35,118.17,119.35,119.35,266,160000,0.993609,0.998561,11.564336,9.657477,1.347689,-0.448942,10.257934,4.896969,13.521619,39.216663
,120.46,120.47,119.35,120.47,120.47,100,83000,0.934041,0.938416,10.863792,9.858905,1.392502,-0.700545,11.003559,3.314589,12.095997,39.279561
,121.65,121.67,120.47,121.67,121.67,400,458000,0.99117,0.996099,10.067106,10.074669,,-0.796685,11.569394,3.314238,10.603424,39.286587
,122.89,122.89,121.67,122.89,122.89,543,375000,0.997718,1.002712,9.075039,10.275719,,-0.992067,11.95385,3.313363,9.13149,39.255219
