date,open,high,low,close,adjustedClose,volume,amount,logReturnPct,simpleReturnPct,realizedVol20Pct,realizedVol60Pct,downsideVol20Pct,changeInVol20Pct,forwardVol20Pct,forwardReturn5Pct,forwardReturn20Pct,forwardReturn60Pct
,952.71,952.71,936.38,937.03,937.03,8950164,5459378800,-1.919497,-1.901192,17.001762,,11.785566,0.494586,24.487543,3.835714,-1.119333,-4.154351
,934.85,942.37,928.34,942.2,942.2,7859445,4555322800,0.550227,0.551743,16.943218,,11.785566,-0.058544,25.155846,4.414993,-0.013798,-6.97854
,941.43,989.9,937.55,978.15,978.15,16347504,10109402800,3.744547,3.815538,22.523556,,11.888393,5.580338,21.112759,2.553631,-4.790113,-12.932384
,968.49,974.06,956.13,962.17,962.17,11435093,7296500000,-1.647188,-1.633696,22.836811,,11.645353,0.313255,22.093339,3.397361,-5.665905,-11.700255
,960.54,967.75,953.59,955.6,955.6,9534536,6069514000,-0.685173,-0.682832,21.351114,,11.347357,-1.485697,22.178413,2.388574,-4.551592,-11.747961
,955.6,977.86,948.95,973.67,973.67,14282421,9727656100,1.873302,1.890959,22.908587,,11.070372,1.557473,20.986977,2.758244,-7.662423,-14.462756
,975.97,1000.27,974.31,984.73,984.73,20754211,13260560600,1.129505,1.135908,22.24288,22.782573,9.995257,-0.665707,20.756236,0.227215,-10.585372,-15.335044
,984.66,1003.7,979.53,1003.45,1003.45,14762526,9151349808,1.883185,1.901029,23.329214,23.020241,9.995257,1.086334,18.93875,-2.970591,-12.274575,-19.038829
,1003.88,1008.73,992.77,995.42,995.42,15936066,10436232248,-0.803458,-0.800239,23.381558,22.995765,9.640686,0.052345,19.131258,-3.231208,-12.863235,-18.887288
,993.71,993.71,978.2,978.7,978.7,10226193,6479563495,-1.69396,-1.679693,23.365145,23.26204,9.613604,-0.016414,19.277991,-1.31752,-10.464554,-13.884992
,987.95,1006.5,987.95,1000.9,1000.9,16071687,10029602129,2.242971,2.268315,24.626877,23.628326,10.040949,1.261732,16.560846,-5.127752,-12.51032,-16.786368
,1004.64,1006.42,985.58,986.97,986.97,12945710,7813424514,-1.401523,-1.391747,24.868635,23.794746,10.168695,0.241759,16.490321,-4.453466,-10.999029,-14.988576
,982.61,982.61,971.93,974.08,974.08,10408955,6541675456,-1.314621,-1.306017,24.777744,23.942912,10.082189,-0.090891,16.288392,-3.657147,-9.844007,-14.690178
,970.91,970.91,958.65,963.77,963.77,8598400,5329138712,-1.064076,-1.058435,25.00718,24.034621,9.652982,0.229435,17.317073,-3.559282,-11.004409,-14.583104
,962.92,968.87,957.91,965.89,965.89,9212623,5768907755,0.219728,0.219969,24.156392,23.981713,9.327256,-0.850787,17.584352,-3.02813,-10.632843,-14.488796
,964.15,964.15,946.2,950.87,950.87,8850705,5300003714,-1.56726,-1.555042,24.73968,23.797869,9.317652,0.583288,17.236317,-2.585538,-9.066734,-12.083753
,948.86,955.55,938.59,943.98,943.98,9946145,6140646108,-0.727238,-0.7246,24.730274,23.784582,9.063974,-0.009406,17.468321,-0.20254,-9.628207,-11.196433
,942.91,947.91,934.96,939.1,939.1,10691884,6373550345,-0.518301,-0.51696,24.771913,23.757719,8.499106,0.041639,17.536471,-0.716006,-10.026226,-8.835011
,935.99,935.99,920.16,930.07,930.07,11470478,6667303132,-0.966212,-0.961559,24.95014,23.726154,7.50877,0.178227,17.956151,-2.272776,-8.344519,-8.198531
,928.43,939.7,924.66,937.08,937.08,11690471,7029373085,0.750881,0.753707,25.102435,23.080314,7.31109,0.152295,17.514572,-2.594516,-9.055669,-6.685477
,938.57,938.91,925.9,926.6,926.6,10780611,6432845906,-1.124668,-1.118368,24.487543,22.918674,6.343407,-0.614892,18.422861,-2.707376,-10.106489,-3.580501
,923.53,945.5,914.83,942.07,942.07,14343486,8315813742,1.655761,1.669545,25.155846,23.206822,6.343407,0.668304,17.616889,-6.156581,-14.075281,-5.585862
,940.81,942.45,929.81,932.4,932.4,11235419,6853192443,-1.031767,-1.026463,21.112759,23.242993,6.087546,-4.043087,17.722131,-4.930832,-13.08629,-4.861
,934.65,937.39,909.17,909.17,909.17,8529115,4889696446,-2.522981,-2.49142,22.093339,23.583313,8.447448,0.98058,19.631747,-3.799969,-8.032139,-1.950328
,905.54,913.39,892.31,913.08,913.08,10494331,5960910722,0.42914,0.430063,22.178413,23.591066,8.462584,0.085074,19.403523,-3.524388,-8.666496,-1.043672
,911.84,917.22,900.44,901.85,901.85,9042047,5128333208,-1.237529,-1.229903,20.986977,23.533217,8.102416,-1.191436,35.011729,-2.089653,0.43372,0.852375
,899.97,900.06,883.51,885.82,885.82,10228720,6107327165,-1.793444,-1.777457,20.756236,23.784202,8.144893,-0.23074,34.422201,-0.186442,2.97839,2.048151
,883.51,898.51,875.58,887.54,887.54,11244906,6228419643,0.193982,0.19417,18.93875,21.057964,8.144893,-1.817486,35.252386,-0.540023,0.787839,4.004201
,885.39,885.39,869.33,875.27,875.27,8224288,4630088469,-1.392118,-1.382473,19.131258,21.063465,7.870858,0.192508,34.859839,-1.372382,2.000938,5.792804
,873.08,888.28,868.21,881.46,881.46,8772273,4635198616,0.704721,0.70721,19.277991,20.469473,7.987385,0.146733,35.016524,-1.48581,0.235694,5.692204
