date,close,deviation60Pct,signal60,deviation200Pct,signal200,forwardReturn5Pct,forwardReturn20Pct,forwardReturn60Pct,maxForwardGain20Pct,maxForwardDrawdown20Pct
2000-04-11,4055.899902,-10.054154,bottom,15.071345,,-6.686504,-18.089845,-0.809499,-2.411791,-18.11213
2000-04-12,3769.629883,-17.239419,bottom,7.590292,,-1.691309,-7.433384,5.437787,4.99917,-11.893471
2000-04-13,3676.780029,-19.556634,bottom,4.954686,,-0.898836,-4.100581,7.330218,7.650717,-9.668514
2000-04-14,3321.290039,-29.400868,bottom,-5.301583,,4.73914,8.270329,21.053366,19.172973,1.910099
2000-04-17,3539.159912,-22.786533,bottom,0.938143,,4.747397,4.918086,16.519141,11.836712,-4.363463
2000-04-18,3793.570068,-15.731223,bottom,7.729365,,-4.405008,-3.996217,11.271225,4.336549,-10.777186
2000-04-19,3706.409912,-17.8824,bottom,5.2679,,1.807967,-4.630149,14.264316,6.790133,-8.679017
2000-04-20,3643.879883,-19.423539,bottom,3.442506,,5.778911,-7.210114,13.658495,8.622683,-7.111922
2000-04-24,3482.47998,-23.743932,bottom,-1.185792,,12.80144,-3.455152,15.236133,13.656937,-3.396144
2000-04-25,3711.22998,-17.315675,bottom,5.045516,,1.98014,-15.935247,12.003822,6.651436,-14.730425
2000-04-26,3630.090088,-19.409014,bottom,2.714293,,2.10491,-10.428092,12.037492,9.035313,-12.824476
2000-04-27,3774.030029,-15.415264,bottom,6.467692,,-1.435522,-16.332208,5.353283,4.876751,-16.149315
2000-04-28,3860.659912,-13.06502,bottom,8.592924,,-1.14205,-18.609169,4.282156,2.523407,-18.030852
2000-05-01,3958.080078,-10.477072,bottom,10.930795,,-7.57364,-13.46408,0.746055,-3.568902,-20.048357
2000-05-02,3785.449951,-14.76242,bottom,6.336857,,-5.440349,-10.712174,1.488816,0.828702,-16.402275
2000-05-03,3707.310059,-16.61456,bottom,4.113906,,-9.103243,-3.424568,-1.202408,2.953894,-14.640265
2000-05-04,3720.23999,-15.99675,bottom,4.327462,,-6.11452,2.472772,1.248809,2.596071,-14.936938
2000-05-05,3816.820068,-13.224978,bottom,6.731611,,-7.838607,0.129342,-3.5006,0.129426,-17.089357
2000-05-08,3669.379883,-16.851712,bottom,2.655313,,-1.696611,2.343042,-0.29804,4.152749,-13.757906
2000-05-09,3585.01001,-18.866347,bottom,0.194117,,3.630898,6.851838,4.762574,7.09203,-11.728279
