date,close,deviation60Pct,signal60,deviation200Pct,signal200,forwardReturn5Pct,forwardReturn20Pct,forwardReturn60Pct,maxForwardGain20Pct,maxForwardDrawdown20Pct
2007-04-09,3038.17,17.164427,top,52.142933,top,6.924409,20.633716,22.933532,22.916756,1.428491
2007-04-10,3081.57,18.010346,top,53.064631,top,6.350117,15.67827,20.31254,21.185629,1.289927
2007-04-11,3121.32,18.733204,top,53.85012,top,5.702919,17.015521,19.407573,19.642331,0.928453
2007-04-12,3176.44,19.877123,top,55.096446,top,-0.826339,17.35925,18.368274,18.957071,-0.822934
2007-04-13,3169.23,19.014718,top,54.370414,top,3.718004,17.534342,18.679318,19.227699,-0.597306
2007-04-16,3256,21.101594,top,56.550453,top,5.244558,16.274126,12.728457,17.673219,-3.246314
2007-04-17,3283.6,21.359696,top,56.868252,top,4.804158,16.444073,14.333329,17.873371,-4.059569
2007-04-18,3304.5,21.370471,top,56.975715,top,4.259038,17.562901,14.170601,19.199576,-4.666364
2007-04-19,3150.3,16.072706,top,51.720131,top,10.342931,21.853019,18.934379,25.034124,4.411643
2007-04-20,3289.28,19.836404,top,55.525972,top,5.363574,19.193135,18.857084,21.158734,4.31827
2007-04-23,3431.32,23.484914,top,59.207257,top,3.645309,17.133168,19.178127,18.688435,0.404509
2007-04-24,3445.2,23.314615,top,59.072378,top,6.756804,19.052392,18.885758,20.988332,0.0894
2007-04-25,3448.28,22.848575,top,58.624947,top,7.080315,11.962316,21.032731,20.880265,0.644959
2007-04-26,3493.58,23.523556,top,59.391259,top,6.40083,11.719066,20.842961,19.312854,-0.660068
2007-04-27,3470.52,22.284969,top,58.196601,top,6.473354,9.173556,21.596967,20.105633,2.541118
2007-04-30,3558.71,24.206876,top,60.149157,top,4.81944,-1.337476,21.454459,17.129241,-1.328571
2007-05-08,3686.03,27.047706,top,63.084701,top,-2.232809,-1.404268,19.072432,13.083453,-4.736804
2007-05-09,3701.28,26.683779,top,62.915313,top,-0.026751,-0.642378,14.771991,12.617527,-5.129307
2007-05-10,3724.51,26.530815,top,62.956657,top,1.441827,2.067085,17.48606,11.915124,-5.721021
2007-05-11,3702.61,25.124907,top,61.793105,top,1.97941,3.587955,21.666609,12.577074,-5.163385
2007-05-14,3734.42,25.137499,top,62.070248,top,2.564819,5.152008,23.081644,11.618136,-5.971208
2007-05-15,3604.64,20.863698,top,57.972234,top,7.115921,11.305945,27.055041,15.63679,-2.585834
2007-05-16,3700.29,22.727585,top,60.012504,top,6.2503,10.702198,23.23388,12.647657,-5.103924
2007-05-17,3778.6,24.051399,top,61.515941,top,3.667431,7.571838,23.451987,10.313079,-7.070608
2007-05-18,3776.63,23.228381,top,60.877226,top,5.376797,8.200367,22.439098,10.370621,-7.022133
2007-05-21,3831.44,23.922687,top,61.712787,top,6.103599,9.838665,20.882017,10.338933,-8.352212
2007-05-22,3870.49,24.19471,top,62.117833,top,7.412477,9.42435,21.431146,9.882728,-9.276862
2007-05-23,3938.95,25.209974,top,63.252064,top,-1.341547,5.402379,19.744128,7.972937,-10.853654
2007-05-24,3919.75,24.042486,top,62.153221,top,0.208979,6.840882,18.619186,8.501818,-10.416991
2007-05-25,3985.25,24.994603,top,63.192256,top,-4.656004,1.646986,14.921789,6.718525,-11.889342
2007-05-28,4072.58,26.432042,top,64.72438,top,-14.825334,-4.906288,18.19806,4.430116,-13.778735
2007-05-29,4168.29,27.847143,top,66.389798,top,-13.699856,-5.932203,17.645908,2.032248,-15.7585
2007-05-30,3886.46,20.14009,top,58.797854,top,-5.524379,3.886478,26.222412,9.431205,-9.649655
2007-05-31,3927.95,20.442013,top,59.251608,top,-3.251151,-1.783397,26.814328,8.275309,-10.604005
2007-06-01,3803.95,16.562284,top,55.464948,top,0.887752,-1.053653,31.599369,11.804834,-7.689901
2007-06-04,3511.43,8.026466,,46.952726,top,11.308923,6.777306,40.08991,21.118746,3.508542
2007-06-05,3634.63,10.903384,,49.86449,top,10.477404,5.293956,36.805785,17.013286,1.181688
2007-06-06,3677.58,11.523237,,50.489087,top,11.317825,1.778745,34.096973,15.646702,1.794658
2007-06-07,3802.3,14.262761,,53.24513,top,6.946581,-7.220285,32.095006,11.853352,-6.965784
