date,close,ma60,ma200,deviation60Pct,deviation200Pct,forwardReturn5Pct,forwardReturn20Pct,forwardReturn60Pct,maxForwardGain20Pct,maxForwardDrawdown20Pct
1999-05-07,1120.73,1145.272833,1198.37395,-2.166263,-6.698534,-5.263119,13.722194,35.692921,17.029972,-5.430389
1999-05-10,1071.92,1144.168,1197.0174,-6.52263,-11.038153,-0.596034,21.31,41.066959,23.75084,-1.124151
1999-05-11,1095.4,1143.3165,1195.69135,-4.281366,-8.760496,-3.297333,19.679245,39.551989,21.749133,-3.243564
1999-05-12,1099.99,1142.6335,1194.39725,-3.80346,-8.234058,0.822975,20.376593,40.494072,22.601115,-3.647306
1999-05-13,1088.86,1141.87,1193.1588,-4.753599,-9.147297,5.262866,22.553952,41.778112,25.299855,-2.662418
1999-05-14,1063.27,1140.915667,1191.79785,-7.048209,-11.41139,9.456007,25.374631,43.735742,28.884479,-0.319768
1999-05-17,1065.55,1139.9015,1190.49745,-6.745076,-11.088015,13.014125,29.257366,42.437087,33.987143,-0.533058
1999-05-18,1059.87,1138.951667,1189.22325,-7.196199,-11.51541,12.657242,26.942217,41.319398,34.7052,4.643022
1999-05-19,1109.08,1139.044833,1188.3333,-2.66592,-6.902089,10.838188,27.501518,35.604359,31.655065,3.482165
1999-05-20,1147.7,1140.149167,1187.50675,0.660084,-3.4096,11.145673,26.837161,31.69016,30.783306,1.831489
1999-05-21,1168.72,1141.864333,1186.85465,2.324683,-1.539752,8.87219,24.882904,29.637595,28.431104,2.922856
1999-05-24,1213.65,1143.923833,1186.34155,5.916804,2.27581,5.269634,24.22973,25.109193,27.417295,-0.887406
1999-05-25,1202.88,1145.672333,1185.72185,4.872703,1.436694,8.652146,26.280925,27.042508,30.057861,2.756717
1999-05-26,1236.04,1147.9245,1185.2926,7.395719,4.192306,4.112356,26.214518,24.672658,29.971522,2.611566
1999-05-27,1283.02,1150.496,1185.118,10.902352,7.937433,-1.152348,25.404643,24.410057,28.923166,-1.145734
1999-05-28,1277.15,1152.966,1184.94405,10.229328,7.493547,0.657117,22.152144,24.329232,29.515719,-0.691383
1999-05-31,1279.32,1155.4155,1184.76415,10.186867,7.678496,3.622275,28.026792,25.140562,32.348435,-0.859832
1999-06-01,1311.59,1158.240333,1184.73755,12.433824,10.171887,1.66719,28.21851,22.860138,32.602414,-3.299049
1999-06-02,1287.93,1160.756833,1184.66885,10.396404,8.357299,4.603074,27.1349,23.293912,35.038395,-1.522598
1999-06-03,1268.32,1163.016667,1184.5432,8.667599,6.833598,7.297761,20.749251,25.59232,37.126277,1.360067
1999-06-04,1285.57,1165.2775,1184.43385,9.824294,8.19373,6.389317,22.722213,23.97676,35.286293,3.18458
1999-06-07,1326.51,1168.074333,1184.5956,12.719491,11.314998,7.351332,17.601833,19.927577,31.11096,0.537501
1999-06-08,1333.64,1170.891167,1184.9085,13.014691,11.824649,3.965638,12.898744,19.889339,30.410006,1.121742
1999-06-09,1348.6,1173.919,1185.4786,13.871929,12.892044,7.9479,15.114836,17.065532,28.963369,1.167136
1999-06-10,1364.34,1177.339833,1186.26195,14.741328,13.986365,9.546076,14.547475,16.677383,27.475556,0.443438
1999-06-11,1370.39,1180.979833,1187.16115,14.875091,14.35305,8.964281,14.53313,14.730442,26.912777,1.255117
1999-06-14,1427.7,1185.226,1188.27875,18.613128,18.355893,7.986489,8.844797,8.905046,21.818309,-2.809414
1999-06-15,1387.59,1188.806833,1189.3766,15.461829,15.413913,11.99595,9.430794,11.890426,25.339618,5.229931
1999-06-16,1460.16,1193.627167,1191.32535,20.154931,20.347959,9.551188,6.583206,7.354183,19.110234,2.653819
1999-06-17,1501,1199.16,1193.47385,22.451024,22.92633,9.713155,3.169103,10.975325,15.86942,-0.139241
1999-06-18,1498.91,1204.861,1195.338,21.837397,22.630919,6.14143,1.380109,10.203123,16.030983,1.223556
1999-06-21,1546.4,1211.282333,1197.3205,24.425007,25.584351,9.066696,-4.451614,7.697781,12.467667,-4.353983
1999-06-22,1564.44,1217.865,1199.2546,25.042861,26.582774,10.58973,0.647334,6.702474,11.17077,-5.456905
1999-06-23,1606.5,1225.348333,1201.39435,27.083274,29.057506,5.032738,0.205826,3.444503,8.260193,-7.932151
1999-06-24,1654.11,1233.616,1203.7696,29.331341,31.780513,-5.80774,-6.453731,-0.521273,5.144156,-10.582126
1999-06-25,1593.85,1240.705167,1205.93745,25.047257,27.889524,1.227185,-0.494996,3.374364,9.119428,-7.20143
1999-06-28,1693.16,1249.1845,1208.6772,30.410567,33.707007,-6.802684,-5.532503,-3.566965,2.719176,-12.644405
1999-06-29,1739.2,1258.2635,1211.7246,32.369264,36.13806,-13.652575,-8.924478,-6.756056,-2.862236,-14.956877
1999-06-30,1689.42,1266.427167,1214.4206,28.818559,33.011818,-7.41699,-5.613944,-4.378177,-4.492074,-12.451019
1999-07-01,1560.78,1272.413,1216.5089,20.42706,24.92005,1.095985,2.222708,2.743949,3.37972,-5.235203
1999-07-02,1613.53,1279.264167,1218.8921,23.213928,28.048199,-1.799766,-0.751486,0.358198,-0.23055,-8.333282
1999-07-05,1581.81,1285.542167,1221.0652,20.738921,25.884617,-1.405703,2.155126,1.277672,2.178517,-6.495091
1999-07-06,1517.25,1290.9075,1222.83385,16.155403,21.572849,0.497688,6.974,4.77335,7.222936,-2.516395
1999-07-07,1568.65,1297.415167,1224.78525,18.984143,24.744985,-0.58373,5.002644,1.033748,5.129889,-5.710643
1999-07-08,1577.98,1304.023,1226.8372,19.069145,25.170607,-1.832297,4.676685,-0.462417,4.787767,-6.26814
1999-07-09,1584.75,1310.925333,1228.80755,18.969342,25.438244,-4.18874,3.827982,-3.221555,4.340117,-6.66856
1999-07-12,1559.73,1317.483667,1230.53785,16.878913,23.706138,-5.309922,4.334924,-2.417215,6.013861,-5.171408
1999-07-13,1524.82,1323.572833,1232.07195,14.15416,21.317911,3.21249,4.946387,0.846995,8.440996,-3.000354
1999-07-14,1559.52,1330.038167,1233.67155,15.917044,23.438336,3.173808,1.519635,-3.39785,6.028137,-5.158639
1999-07-15,1549.33,1336.792667,1235.2676,14.754937,22.653495,0.090321,1.683896,-2.656097,6.725488,-4.534863
1999-07-16,1519.74,1343.169,1236.60565,12.350752,20.616902,4.266325,3.374581,1.570116,8.80348,-2.676116
1999-07-19,1479.07,1348.820333,1237.8325,9.218313,17.805165,7.985806,5.331077,1.515765,11.79525,4.844936
1999-07-20,1574.6,1356.517167,1239.6705,14.908076,23.915565,1.017919,0.114249,-6.812681,5.012702,-1.515941
1999-07-21,1609.81,1365.1525,1241.6077,16.485002,25.970909,-0.787032,-1.747686,-8.014935,2.715848,-3.669998
1999-07-22,1550.73,1372.813333,1243.2482,12.186363,22.099832,2.868699,5.459145,-6.129671,6.629136,0.601652
1999-07-23,1585.98,1380.639667,1245.0288,13.865559,24.204385,0.970696,2.672084,-5.743217,4.259196,-1.634321
1999-07-26,1602.03,1388.658167,1247.04365,14.293364,25.04959,0.884945,2.646273,-8.719355,3.214671,-2.619801
1999-07-27,1590.71,1396.640833,1248.88935,13.011051,24.192582,2.245903,3.566106,-7.034269,3.94918,-1.926813
1999-07-28,1597.19,1404.645167,1250.72425,12.846111,24.452305,3.199598,1.772956,-3.853049,3.527445,-2.324708
1999-07-29,1595.86,1412.439167,1252.54485,12.209466,24.223541,3.549962,2.620361,-5.231422,3.613726,-2.243305
1999-07-30,1601.45,1420.451167,1254.33765,11.993492,24.43018,2.779701,2.006033,-6.240897,3.252053,-2.584533
1999-08-02,1616.27,1429.523667,1256.24515,12.277974,25.199379,0.774094,0.170618,-7.927323,2.305308,-3.477761
1999-08-03,1626.84,1438.381,1258.2921,12.312131,25.688416,-1.529925,0.016595,-8.956952,1.640604,-4.10489
1999-08-04,1649.12,1447.533167,1260.4688,13.038097,26.87581,-4.066738,-3.051947,-11.112291,0.267415,-5.400456
1999-08-05,1653.53,1456.944333,1262.5929,12.657108,26.974493,-4.825086,-2.546777,-12.118003,-0.306617,-5.652755
1999-08-06,1646.59,1466.666333,1264.6412,11.571446,26.391804,-4.64214,-3.630669,-11.669426,0.113568,-5.255103
1999-08-09,1628.83,1476.054333,1266.54965,9.848943,25.156557,-4.313768,-4.274675,-10.166803,1.20516,-4.222049
1999-08-10,1602.14,1485.092167,1268.34005,7.58634,23.363124,-1.619647,-2.486755,-9.014733,2.891133,-2.626487
1999-08-11,1583.4,1492.9975,1270.0541,5.878859,22.051494,-0.093513,-0.748659,-8.790743,4.10888,-1.474043
1999-08-12,1575.64,1500.129833,1271.65825,4.910988,21.433978,3.86557,6.122327,-8.731375,6.313625,-0.988805
1999-08-13,1571.9,1506.8495,1273.26015,4.226403,21.070442,3.563828,5.448433,-8.050086,6.566575,-0.753229
1999-08-16,1560.06,1512.623,1274.8293,3.087905,20.191199,5.301002,6.818317,-7.210611,7.375357,0.039101
1999-08-17,1576.4,1518.848333,1276.4931,3.719139,21.102721,4.469775,5.94089,-9.655366,6.26237,-0.997843
1999-08-18,1581.92,1524.613,1278.3636,3.689869,21.305848,2.73361,4.986363,-7.829373,5.891575,-1.343304
1999-08-19,1637.74,1530.525,1280.47185,6.770643,24.60886,0.029915,0.473312,-9.962112,2.282414,-4.705875
1999-08-20,1628.93,1536.388,1282.5294,5.848915,23.908914,0.304644,1.197276,-10.370232,2.835604,-4.190481
1999-08-23,1644.99,1542.4825,1284.71305,6.434117,24.719892,-1.59071,-0.680735,-11.616579,1.831622,-5.125867
1999-08-24,1648.46,1548.097,1286.87145,6.281508,24.762748,-1.303608,-1.397684,-11.701064,1.617267,-5.325577
1999-08-25,1625.76,1553.7275,1288.87065,4.531852,23.220903,-1.625306,-0.53719,-11.126507,3.036118,-4.003666
1999-08-26,1638.23,1559.892667,1290.978,4.899938,23.821632,-1.617176,-2.09912,-12.603316,2.251821,-4.734378
1999-08-27,1633.9,1565.698167,1293.06095,4.263796,23.395756,-2.857,-0.896349,-12.319963,2.522798,-4.481914
1999-08-30,1619.03,1570.5735,1295.03875,3.038637,22.328659,-3.671199,-1.048073,-12.034185,3.46442,-3.604627
1999-08-31,1627.11,1575.464667,1296.98995,3.225518,22.675928,-4.033275,-2.217245,-12.566149,2.95063,-4.083313
