date,close,ma60,ma200,deviation60Pct,deviation200Pct,forwardReturn5Pct,forwardReturn20Pct,forwardReturn60Pct,maxForwardGain20Pct,maxForwardDrawdown20Pct
2019-10-29,8276.849609,8019.672681,7841.0248,3.156481,5.409287,1.888933,4.385754,9.912243,4.483349,0.187399
2019-10-30,8303.980469,8027.517855,7847.425552,3.38596,5.654945,1.276139,4.718324,11.001385,4.831409,-0.139934
2019-10-31,8292.360352,8034.676693,7853.713904,3.156789,5.434812,1.69981,4.401148,11.200522,4.978309,1.134056
2019-11-01,8386.400391,8040.46403,7860.223606,4.21246,6.479634,1.054579,2.14218,10.328791,3.801146,0.288914
2019-11-04,8433.200195,8048.365031,7866.603457,4.670735,6.954993,0.367867,1.031509,8.168033,3.225104,-0.267636
2019-11-05,8434.679688,8057.88619,7873.675056,4.570048,6.882682,0.607659,1.552734,9.479839,3.206998,-0.28513
2019-11-06,8410.629883,8064.457357,7880.599355,4.202994,6.509241,0.846165,1.885306,11.841813,3.502114,0.284041
2019-11-07,8434.519531,8075.467017,7887.404653,4.350205,6.706561,0.526207,2.598123,11.987228,3.208958,0.352845
2019-11-08,8475.30957,8087.278507,7893.956902,4.686491,7.105966,0.770102,1.714019,12.17007,2.712233,-0.130134
2019-11-11,8464.280273,8096.750008,7900.849902,4.439224,6.888465,1.006933,1.778681,11.759341,2.846071,0.174135
2019-11-12,8486.089844,8104.804671,7908.138901,4.597128,7.053586,0.991643,1.959906,12.628766,2.581753,-0.083316
2019-11-13,8482.099609,8113.696997,7914.633999,4.440439,6.924456,0.524798,2.735387,12.785317,2.773142,-0.036313
2019-11-14,8479.019531,8121.343823,7920.620396,4.309919,6.812529,0.320166,2.972937,13.720377,3.01757,0.320679
2019-11-15,8540.830078,8130.501156,7927.005195,4.923564,7.458289,-0.245596,3.150931,12.850092,3.201099,-0.405348
2019-11-18,8549.94043,8143.803996,7933.017197,4.866692,7.489087,0.96087,3.147847,12.941082,3.197916,-0.511471
2019-11-19,8570.660156,8155.752661,7938.860098,4.962123,7.657506,0.897519,2.95543,12.715072,2.999536,-0.751986
2019-11-20,8526.730469,8167.415666,7944.617351,4.305345,7.071135,2.071222,4.140827,14.092789,4.227755,-0.240661
2019-11-21,8506.209961,8178.237834,7950.70665,3.931978,6.753567,1.854965,4.805536,13.657026,4.922874,0.160705
2019-11-22,8519.879883,8187.345996,7956.815049,3.981245,6.837344,0.563095,4.876518,11.691932,4.997377,0.008918
2019-11-25,8632.490234,8198.506169,7963.438,5.158106,8.06722,-1.30416,3.644224,6.598087,3.711439,-1.295693
2019-11-26,8647.929688,8211.402327,7969.604548,5.179623,8.168508,-0.944087,4.238928,3.607624,4.330053,-1.471913
2019-11-27,8705.179688,8223.540658,7976.028547,5.691736,8.74776,-1.556878,3.404166,3.116855,3.643922,-2.119888
2019-11-29,8665.469727,8232.684652,7982.221145,5.123397,8.212942,-0.103215,3.185928,-1.148916,4.118876,-1.671347
