date,close,ma60,ma200,deviation60Pct,deviation200Pct,forwardReturn5Pct,forwardReturn20Pct,forwardReturn60Pct,maxForwardGain20Pct,maxForwardDrawdown20Pct
2018-04-20,3760.85,4043.018,3946.3384,-7.234645,-4.814317,-0.105617,3.79226,-9.169997,4.340774,-0.142521
2018-04-23,3766.33,4034.599833,3946.9392,-6.880607,-4.683934,-0.071182,2.3161,-9.402487,4.188958,-0.287813
2018-04-24,3843.49,4027.234667,3947.8125,-4.669915,-2.678082,-1.322355,-0.424212,-9.565133,2.097313,-2.289586
2018-04-25,3828.7,4018.769667,3948.622,-4.845048,-3.084134,-1.42309,-0.319155,-8.243214,2.491707,-1.912137
2018-04-26,3755.49,4008.317667,3949.1452,-6.515285,-5.028038,2.073943,2.049685,-4.737843,4.489694,0.037012
2018-04-27,3756.88,3997.7675,3949.8297,-6.214725,-5.008364,3.190606,1.246695,-4.885471,4.451034,0.180203
2018-05-02,3763.65,3987.743667,3950.34955,-5.783634,-4.841484,2.828379,-1.076006,-6.232239,4.263149,-1.070238
2018-05-03,3793,3977.938667,3951.01405,-4.76065,-4.0815,2.603822,0.246992,-7.43469,3.456367,-1.83575
2018-05-04,3774.6,3969.148333,3951.6074,-5.025713,-4.582802,2.569367,-0.106293,-7.123213,3.960685,-1.35723
2018-05-07,3834.19,3962.1165,3952.5099,-3.282015,-3.039259,1.939757,-0.696438,-8.61622,2.344954,-2.890311
2018-05-08,3878.68,3955.496167,3953.54925,-1.961116,-1.911883,1.164214,-0.863807,-11.787747,1.171017,-4.004197
2018-05-09,3871.62,3949.258167,3954.61325,-1.985473,-2.120978,0.546594,-0.8891,-13.847545,1.355505,-3.829146
2018-05-10,3893.06,3942.955333,3955.64395,-1.273505,-1.594793,-0.747962,-1.6067,-16.06534,0.797316,-4.358782
2018-05-11,3872.84,3936.266833,3956.4927,-1.624468,-2.136986,0.777277,-2.436461,-16.81986,1.323576,-3.859442
2018-05-14,3909.29,3932.2735,3957.72135,-0.586199,-1.231267,0.305216,-3.363705,-14.87784,0.378841,-4.755851
2018-05-15,3924.1,3930.166833,3959.00595,-0.154485,-0.885595,-0.456943,-2.533022,-16.882723,-0.072883,-5.115313
2018-05-16,3892.84,3928.18,3959.8214,-0.903725,-1.705995,-0.987692,-2.721104,-13.609027,0.729544,-4.353377
2018-05-17,3864.05,3928.57,3960.40225,-1.655964,-2.462974,-0.957717,-2.374735,-12.646504,1.480053,-3.64074
2018-05-18,3903.06,3928.786,3961.27455,-0.656961,-1.480497,-2.242709,-3.909077,-14.083065,0.465788,-4.603824
2018-05-21,3921.24,3928.546167,3962.1634,-0.186149,-1.038226,-2.269231,-7.962456,-15.063206,-0.383297,-7.653701
2018-05-22,3906.21,3927.533667,3963.09665,-0.544407,-1.445811,-2.651182,-7.183745,-17.107839,-1.321742,-7.298379
2018-05-23,3854.58,3924.231167,3963.8426,-1.79084,-2.795186,-3.463288,-7.028289,-16.241608,-0.240234,-6.786991
2018-05-24,3827.22,3920.166667,3964.41775,-2.399548,-3.522031,-0.65115,-5.873567,-16.977421,0.472928,-6.120631
2018-05-25,3816.5,3915.134667,3964.8908,-2.551595,-3.814454,-1.210228,-6.943841,-15.538512,0.755142,-6.708241
2018-05-28,3833.26,3911.372667,3965.36775,-2.017276,-3.388298,-0.67218,-8.210335,-14.174982,0.314615,-7.882325
2018-05-29,3804.01,3907.712167,3965.5359,-2.689631,-4.158523,1.080105,-9.500108,-13.972711,1.085959,-9.062805
2018-05-30,3723.37,3902.2835,3965.3485,-4.693272,-6.296457,3.015285,-8.395699,-11.465535,3.275259,-8.05292
2018-05-31,3802.38,3898.7155,3965.72125,-2.501995,-4.206056,0.750129,-7.973199,-13.405827,1.129293,-9.963497
2018-06-01,3770.59,3894.590333,3966.0363,-3.235701,-5.053569,0.239199,-10.111762,-10.152557,1.981918,-9.617328
2018-06-04,3807.58,3890.274,3966.44025,-2.148578,-4.087521,-0.72751,-11.049269,-11.316839,0.991181,-10.49538
2018-06-05,3845.32,3887.085167,3967.0058,-1.080274,-3.115478,-0.505002,-13.38004,-12.703921,-0.207265,-12.523535
2018-06-06,3837.35,3883.081,3967.53735,-1.184689,-3.336356,-1.28541,-13.808095,-13.549636,-0.165218,-12.897182
2018-06-07,3831.01,3878.45,3968.1128,-1.230711,-3.516214,-1.515997,-12.966485,-13.880573,-0.13208,-12.753034
2018-06-08,3779.62,3872.649167,3968.77415,-2.431534,-4.883379,-0.695339,-8.859191,-12.911065,1.225785,-11.566771
2018-06-11,3779.98,3867.461333,3969.20065,-2.287959,-4.884601,-4.293535,-8.627908,-11.66177,1.216144,-11.575194
2018-06-12,3825.95,3863.338167,3969.8001,-0.972482,-3.690894,-5.107665,-11.581911,-14.844813,-0.983024,-12.637646
2018-06-13,3788.34,3858.207833,3970.2347,-1.827486,-4.689728,-5.294877,-8.459108,-14.931769,-0.39516,-11.770327
2018-06-14,3773.37,3853.490333,3970.49515,-2.101082,-5.092231,-4.456548,-7.729629,-14.084485,-0.52844,-11.420295
2018-06-15,3753.43,3848.143333,3970.63895,-2.492069,-5.625694,-5.277472,-7.791337,-15.016628,-3.143525,-10.949718
2018-06-19,3621.12,3840.533667,3970.0396,-5.882796,-9.19927,-2.51711,-4.858887,-11.609541,0.395458,-7.695961
2018-06-20,3635.44,3833.440167,3969.4553,-5.303247,-8.789873,-4.967546,-5.778512,-12.694829,-0.730035,-8.059547
2018-06-21,3592.97,3826.317167,3968.6397,-6.292361,-9.944423,-4.830698,-4.690298,-10.446503,0.443366,-6.972783
2018-06-22,3608.9,3821.383167,3968.01095,-5.720943,-9.486193,-2.750782,-3.267354,-10.718483,-1.341683,-7.383413
2018-06-25,3560.48,3816.059667,3966.8346,-6.932302,-10.807308,-4.37815,-0.980219,-10.520824,-0.824889,-6.123893
2018-06-26,3531.11,3809.690333,3965.2766,-7.593564,-11.596334,-3.511114,1.422807,-7.699661,1.432977,-5.343079
2018-06-27,3459.26,3803.299333,3963.4002,-9.481424,-13.60476,-2.799827,3.367942,-4.335754,3.539774,-3.377023
